AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
KTS,Brevig Mission Airport,65.33194444,-166.46777778
KTT,Kittila Airport,67.70111111,24.84694444
KTT,Kittila Airport,67.70111111,24.86361111
KTW,Pyrzowice,50.47416667,19.07444444
KTW,Pyrzowice,50.47416667,19.07444444
KTW,Pyrzowice,50.47611111,19.08222222
KTW,Pyrzowice,50.47611111,19.08222222
KUA,Kuantan Airport,3.77222222,103.21027778
KUA,Kuantan Airport,3.77527778,103.20888889
KUA,Kuantan Airport,3.77527778,103.20888889
KUA,Kuantan Airport,3.77527778,103.20916667
KUA,Kuantan Airport,3.77527778,103.20916667
KUD,Kudat Airport,6.92361111,116.83750000
KUD,Kudat Airport,6.92361111,116.83750000
KUD,Kudat Airport,6.92416667,116.83083333
KUD,Kudat Airport,6.92416667,116.83083333
KUD,Kudat Airport,6.92500000,116.83416667
KUF,Kurumoch,53.50472222,50.16416667
KUF,Kurumoch,53.50472222,50.16444444
KUF,Kurumoch,53.50472222,50.16444444
KUF,Kurumoch,53.50500000,50.16388889
KUF,Kurumoch,53.50500000,50.16388889
KUH,Kushiro Airport,43.03972222,144.20388889
KUH,Kushiro Airport,43.04083333,144.19305556
KUI,Kawau Island Airport,-36.46666667,174.83333333
KUK,Kasigluk Airport,60.87277778,-162.52250000
KUK,Kasigluk Airport,60.87333333,-162.52444444
KUL,Kuala Lumpur International,2.73833333,101.70250000
KUL,Kuala Lumpur International,2.74333333,101.69805556
KUL,Kuala Lumpur International,2.74333333,101.69805556
KUL,Kuala Lumpur International,2.74555556,101.71000000
KUL,Kuala Lumpur International,2.74555556,101.71000000
KUL,Kuala Lumpur International,2.74555556,101.71000000
KUM,Yakushima Airport,30.38194444,130.66138889
KUM,Yakushima Airport,30.38555556,130.65916667
KUN,Kaunas International,54.96388889,24.08472222
KUO,Kuopio Airport,63.00555556,27.79833333
KUO,Kuopio Airport,63.00638889,27.79833333
KUO,Kuopio Airport,63.00638889,27.79833333
KUO,Kuopio Airport,63.00722222,27.79777778
KUO,Kuopio Airport,63.00722222,27.79777778
KUV,Kunsan AB,35.90166667,126.61805556
KUV,Kunsan AB,35.90388889,126.61583333
KUW,Kugururok River Airport,68.30694444,-161.40000000
KUY,Kamusi Airport,-7.43000000,143.12000000
KUY,Kamusi Airport,-7.42500000,143.12194444
KUY,Kamusi Airport,-7.42500000,143.12194444
KUY,Kamusi Airport,-7.41861111,143.12166667
KUY,Kamusi Airport,-7.41861111,143.12166667
KVA,Kavala Airport,40.91333333,24.61916667
KVA,Kavala Airport,40.97277778,24.34194444
KVA,Megas Alexandros International,40.91333333,24.61916667
KVA,Megas Alexandros International,40.91333333,24.61916667
KVA,Megas Alexandros International,40.91388889,24.61972222
KVA,Megas Alexandros International,40.91388889,24.61972222
KVC,King Cove Airport,55.05500000,-162.31333333
KVC,King Cove Airport,55.11638889,-162.26666667
KVC,King Cove Airport,55.11638889,-162.26611111
KVD,Ganja Airport,40.73833333,46.31888889
KVD,Ganja Airport,40.73833333,46.31888889
KVD,Ganja Airport,40.73888889,46.32000000
KVD,Ganja Airport,40.73888889,46.32000000
KVG,Kavieng Airport,-2.58083333,150.80972222
KVG,Kavieng Airport,-2.57944444,150.80805556
KVG,Kavieng Airport,-2.57777778,150.81555556
KVL,Kivalina Airport,67.73166667,-164.54722222
KVL,Kivalina Airport,67.73611111,-164.56361111
KW1,Ali Al Salem AB,29.34666667,47.52083333
KWA,Bucholz AAF,8.71472222,167.72694444
KWA,Bucholz AAF,8.71472222,167.72694444
KWA,Bucholz AAF,8.72000000,167.73166667
KWE,Longdongbao,26.53833333,106.80111111
KWE,Longdongbao,26.54027778,106.80333333
KWF,Waterfall Seaplane Base,55.29722222,-133.24055556
KWI,Kuwait International,29.22666667,47.98000000
KWI,Kuwait International,29.22666667,47.98000000
KWI,Kuwait International,29.22694444,47.97972222
KWI,Kuwait International,29.22694444,47.97972222
KWJ,Gwangju Airport,35.12333333,126.81083333
KWJ,Gwangju Airport,35.12638889,126.80888889
KWK,Kwigillingok Airport,59.83333333,-163.13333333
KWK,Kwigillingok Airport,59.87555556,-163.16805556
KWK,Kwigillingok Airport,59.87555556,-163.16805556
KWK,Kwigillingok Airport,59.87638889,-163.16861111
KWK,Kwigillingok Airport,59.87638889,-163.16861111
KWL,Guilin Airport,25.18333333,110.15000000
KWL,Liangjiang,25.22000000,110.03944444
KWN,Quinhagak Airport,59.75500000,-161.84527778
KWN,Quinhagak Airport,59.76111111,-161.86250000
KWP,West Point Village,57.76694444,-153.55000000
KWT,Kwethluk Airport,60.79027778,-161.44361111
KWT,Kwethluk Airport,60.80888889,-161.43750000
KWZ,Kolwezi Airport,-10.76666667,25.50694444
KWZ,Kolwezi Airport,-10.76666667,25.50916667
KWZ,Kolwezi Airport,-10.76666667,25.50916667
KWZ,Kolwezi Airport,-10.76583333,25.50583333
KWZ,Kolwezi Airport,-10.76583333,25.50583333
KXA,Kasaan Seaplane Base,55.53777778,-132.39583333
KXK,Komsomolsk South,50.40944444,136.93527778
KY,Morehead Rowan County Clyde A Thomas Regional,38.21500000,-83.58750000
KY1,Stuart Powell Field,37.56861111,-84.77222222
KY1,Stuart Powell Field,37.57750000,-84.76944444
KY2,Sturgis Municipal,37.54166667,-87.95444444
KY2,Sturgis Municipal,37.54583333,-87.95305556
KY3,Mount Sterling - Montgomery County,38.05805556,-83.97944444
KY3,Mount Sterling Montgomery County,38.05805556,-83.97944444
KY4,Henderson City - County,37.80777778,-87.68583333
KY4,Henderson City - County,37.80777778,-87.68555556
KY5,Madisonville Municipal,37.35500000,-87.39944444
KY5,Madisonville Municipal,37.35583333,-87.39833333
KY5,Madisonville Municipal,37.35583333,-87.39833333
KY5,Madisonville Regional,37.35583333,-87.39833333
KY5,Madisonville Regional,37.35583333,-87.39833333
KY6,Mayfield Graves County,36.76972222,-88.58472222
KY7,Morehead Rowan County Clyde A Thomas Regional,38.21500000,-83.58750000
KYA,Konya Airport,37.97916667,32.56083333
KYA,Konya Airport,37.97916667,32.56222222
KYC,Yankee Creek 2,63.00194444,-156.36722222
KYC,Yankee Creek 2,63.00250000,-156.36555556
KYK,Karluk Airport,57.56611111,-154.45388889
KYK,Karluk Airport,57.56611111,-154.45000000
KYS,Kayes Airport,14.43194444,-11.43944444
KYU,Koyukuk Airport,64.87583333,-157.73055556
KYU,Koyukuk Airport,64.87805556,-157.71305556
KZ1,Baikonur Krayniy,44.56555556,76.68472222
KZB,Zachar Bay Airport,57.55000000,-153.75000000
KZH,Kizhuyak Airport,57.58305556,-153.15000000
KZI,Filippos,40.28583333,21.84166667
KZI,Filippos,40.28583333,21.84166667
KZI,Filippos,40.28611111,21.84083333
KZI,Filippos,40.28611111,21.84083333
KZI,Kozani Airport,40.28861111,21.84194444
KZN,Kazan Airport,55.60694444,49.28027778
KZN,Kazan Airport,55.60694444,49.28027778
KZN,Kazan Airport,55.60750000,49.27555556
KZN,Kazan Airport,55.60944444,49.27750000
KZN,Kazan Airport,55.60944444,49.27750000
KZN,Kazan Airport,55.60944444,49.27750000
L41,Marble Canyon Airport,36.81083333,-111.64444444
L41,Marble Canyon Airport,36.81250000,-111.64666667
LA1,Natchitoches Regional,31.73583333,-93.09916667
LA2,Hammond Northshore Regional,30.52166667,-90.41833333
LA3,Port of South Louisiana Executive,30.08750000,-90.58277778
LA3,Port of South Louisiana Executive,30.08750000,-90.58277778
LA3,Saint John the Baptist Parish,30.08694444,-90.58277778
LA4,False River Regional,30.71833333,-91.47861111
LA5,South Lafourche Leonard Miller Jr,29.44111111,-90.26111111
LAA,Lamar Municipal,38.06861111,-102.69027778
LAA,Lamar Municipal,38.06972222,-102.68861111
LAA,Southeast Colorado Regional,38.06972222,-102.68861111
LAB,Lab Lab Airport,-5.72222222,148.05666667
LAB,Lab Lab Airport,-5.72166667,148.05777778
LAB,Lab Lab Airport,-5.72166667,148.05833333
LAC,City,-6.73722222,146.99500000
LAC,Pulau Layang-Layang Airport,7.40000000,113.85000000
LAD,Luanda 4 de Fevereiro,-8.85833333,13.23111111
LAD,Luanda 4 de Fevereiro,-8.85305556,13.23611111
LAD,Luanda 4 de Fevereiro International,-8.85833333,13.23111111
LAE,Lae Nadzab,-6.56972222,146.72611111
LAE,Nadzab,-6.57000000,146.72611111
LAE,Nadzab,-6.56972222,146.72611111
LAF,Purdue University,40.41194444,-86.93361111
LAF,Purdue University,40.41194444,-86.93361111
LAF,Purdue University,40.41222222,-86.93694444
LAI,Lannion Airport,48.75444444,-3.47222222
LAI,Lannion/Servel,48.75416667,-3.48194444
LAJ,Lages Airport,-27.78305556,-50.28250000
LAJ,Lages Airport,-27.78222222,-50.28138889
LAK,Aklavik Airport,68.22222222,-134.98583333
LAL,Lakeland Linder International,27.98750000,-82.01888889
LAL,Lakeland Linder International,27.98777778,-82.01888889
LAL,Lakeland Linder Regional,27.98888889,-82.01861111
LAL,Lakeland Municipal,27.98888889,-82.01472222
LAM,Los Alamos Airport,35.87972222,-106.26944444
LAM,Los Alamos Airport,35.87972222,-106.26944444
LAM,Los Alamos Airport,35.87972222,-106.26861111
LAM,Los Alamos Airport,35.87972222,-106.26861111
LAN,Capital City,42.77916667,-84.58833333
LAN,Capital Region International,42.77861111,-84.58611111
LAN,Capital Region International,42.77916667,-84.58833333
LAO,Laoag International,18.17611111,120.53111111
LAO,Laoag International,18.18361111,120.53027778
LAP,General Manuel Marquez de Leon International,24.07277778,-110.36250000
LAP,La Paz International,24.07277778,-110.36250000
LAQ,El Beida,32.78861111,21.96444444
LAQ,El Beida,32.78861111,21.96444444
LAR,General Brees Field,41.31361111,-105.67305556
LAR,Laramie Regional,41.31194444,-105.67500000
LAS,Harry Reid International,36.08000000,-115.15222222
LAS,McCarran International,36.07972222,-115.15888889
LAS,McCarran International,36.08000000,-115.15222222
LAS,McCarran International,36.08000000,-115.15222222
LAU,Lamu Manda,-2.25833333,40.91611111
LAU,Lamu Manda,-2.25833333,40.91611111
LAU,Lamu Manda,-2.25444444,40.91416667
LAU,Lamu Manda,-2.25333333,40.91472222
LAU,Lamu Manda,-2.25027778,40.91194444
LAU,Lamu Manda,-2.25027778,40.91194444
LAU,Lamu Manda,-2.25027778,40.91222222
LAU,Lamu Manda,-2.25000000,40.91166667
LAW,Lawton-Fort Sill Regional,34.56777778,-98.41666667
LAW,Lawton-Fort Sill Regional,34.56972222,-98.41611111
LAX,Los Angeles International,33.94250000,-118.40805556
LAX,Los Angeles International,33.94250000,-118.40805556
LAX,Los Angeles International,33.94250000,-118.40805556
LAX,Los Angeles International,33.94250000,-118.40805556
LAX,Los Angeles International,33.94250000,-118.40722222
LAX,Los Angeles International,33.94250000,-118.40722222
LAX,Los Angeles International,33.94250000,-118.40722222
LAX,Los Angeles International,33.94277778,-118.40861111
LAY,Ladysmith Airport,-28.58166667,29.74972222
LAY,Ladysmith Airport,-28.58166667,29.74972222
LAY,Ladysmith Airport,-28.58138889,29.75055556
LAY,Ladysmith Airport,-28.58138889,29.75055556
LAZ,Bom Jesus Da Lapa Airport,-13.26222222,-43.40805556
LAZ,Bom Jesus Da Lapa Airport,-13.25694444,-43.41250000
LBA,Leeds Bradford,53.86583333,-1.66055556
LBA,Leeds Bradford,53.86583333,-1.66055556
LBA,Leeds Bradford,53.86611111,-1.66083333
LBA,Leeds Bradford,53.86611111,-1.66083333
LBA,Leeds Bradford International,53.86527778,-1.65472222
LBB,Lubbock International,33.66361111,-101.82222222
LBB,Lubbock Preston Smith International,33.66361111,-101.82277778
LBB,Lubbock Preston Smith International,33.66361111,-101.82277778
LBB,Lubbock Preston Smith International,33.66361111,-101.82222222
LBB,Lubbock Preston Smith International,33.66361111,-101.82055556
LBB,Lubbock Preston Smith International,33.66361111,-101.82055556
LBB,Lubbock Regional,33.66222222,-101.82277778
LBC,Lubeck Blankensee,53.80472222,10.71666667
LBC,Lubeck Blankensee,53.80500000,10.71666667
LBC,Lubeck Blankensee,53.80500000,10.71666667
LBC,Lubeck Blankensee,53.80500000,10.71777778
LBC,Lubeck Blankensee,53.80611111,10.72055556
LBC,Lubeck Blankensee,53.80611111,10.72055556
LBC,Luebeck Blankensee,53.80472222,10.71666667
LBC,Luebeck Blankensee,53.80500000,10.71777778
LBC,Luebeck Blankensee,53.80500000,10.71777778
LBD,Khujand Airport,40.21527778,69.69527778
LBE,Arnold Palmer Regional,40.27305556,-79.41027778
LBE,Arnold Palmer Regional,40.27305556,-79.41027778
LBE,Arnold Palmer Regional,40.27472222,-79.40666667
LBE,Arnold Palmer Regional,40.27472222,-79.40666667
LBE,Latrobe Airport,40.27638889,-79.40277778
LBE,Westmoreland/Latrobe,40.27638889,-79.40277778
LBF,North Platte Regional Airport Lee Bird Field,41.12611111,-100.68361111
LBF,North Platte Regional Airport Lee Bird Field,41.12833333,-100.69666667
LBG,Le Bourget,48.96388889,2.43527778
LBG,Le Bourget,48.96944444,2.44138889
LBG,Le Bourget,48.96944444,2.44138889
LBG,Le Bourget,48.97194444,2.44250000
LBG,Paris Le Bourget,48.96944444,2.44138889
LBG,Paris Le Bourget,48.96944444,2.44138889
LBI,Albi Le Sequestre,43.91333333,2.11027778
LBI,Albi Le Sequestre,43.91333333,2.11055556
LBI,Albi Le Sequestre,43.91333333,2.11055556
LBI,Le Sequestre,43.91333333,2.11055556
LBI,Le Sequestre,43.91333333,2.11055556
LBI,Le Sequestre,43.91500000,2.11444444
LBL,Liberal Mid-America Regional,37.04388889,-100.96000000
LBL,Liberal Mid-America Regional,37.04388889,-100.96000000
LBL,Liberal Mid-America Regional,37.04416667,-100.95972222
LBL,Liberal Mid-America Regional,37.04416667,-100.95972222
LBL,Liberal Municipal,37.04444444,-100.96055556
LBP,Long Banga Airfield,3.20222222,115.40194444
LBP,Long Banga Airport,3.19916667,115.39944444
LBP,Long Banga Airport,3.19916667,115.39944444
LBP,Long Banga Airport,3.19972222,115.40083333
LBP,Long Banga Airport,3.19972222,115.40083333
LBQ,Lambarene Airport,-0.71472222,10.23944444
LBQ,Lambarene Airport,-0.70555556,10.24416667
LBQ,Lambarene Airport,-0.70555556,10.24416667
LBQ,Lambarene Airport,-0.70555556,10.24444444
LBQ,Lambarene Airport,-0.70555556,10.24444444
LBS,Labasa Airport,-16.46777778,179.33972222
LBS,Labasa Airport,-16.46472222,179.34055556
LBS,Labasa Airport,-16.46472222,179.34055556
LBT,Lumberton Municipal,34.60972222,-79.05944444
LBT,Lumberton Municipal,34.60972222,-79.05944444
LBT,Lumberton Municipal,34.61111111,-79.05777778
LBT,Lumberton Regional,34.60972222,-79.05944444
LBT,Lumberton Regional,34.60972222,-79.05944444
LBU,Labuan Airport,5.30055556,115.24833333
LBU,Labuan Airport,5.30250000,115.24888889
LBV,Leon M Ba,0.45861111,9.41222222
LBV,Libreville Leon M'Ba,0.45861111,9.41222222
LBV,Libreville Leon M'Ba,0.45916667,9.41527778
LBX,Lubang Airport,13.85555556,120.10527778
LBX,Lubang Airport,13.85555556,120.10527778
LBX,Lubang Airport,13.85583333,120.10611111
LBX,Lubang Airport,13.85583333,120.10611111
LBX,Lubang Airport,13.85583333,120.10694444
LBY,Saint Nazaire/Montoir,47.28888889,-2.34583333
LCA,Larnaca Airport,34.87361111,33.62388889
LCA,Larnaca Airport,34.87777778,33.63055556
LCA,Larnaka International,34.87361111,33.62388889
LCC,Lecce Airport,40.23888889,18.13333333
LCC,Lecce Airport,40.23888889,18.13333333
LCC,Lecce Airport,40.23916667,18.13333333
LCC,Lecce Airport,40.23916667,18.13333333
LCC,Lecce/Galatina,40.24277778,18.13333333
LCE,Goloson International,15.74055556,-86.85722222
LCE,Goloson International,15.74250000,-86.85333333
LCG,A Coruna Airport,43.29944444,-8.37916667
LCG,A Coruna Airport,43.30194444,-8.37722222
LCG,A Coruna Airport,43.30194444,-8.37722222
LCG,A Coruna Airport,43.30222222,-8.37722222
LCG,A Coruna Airport,43.30222222,-8.37722222
LCH,Lake Charles Regional,30.12611111,-93.22333333
LCH,Lake Charles Regional,30.12916667,-93.22805556
LCH,Lake Charles Regional,30.13111111,-93.22555556
LCI,Laconia Municipal,43.57138889,-71.42111111
LCI,Laconia Municipal,43.57305556,-71.41777778
LCJ,Lodz Lublinek,51.72194444,19.39805556
LCK,Lockbourne AFB,39.81416667,-82.93222222
LCK,Rickenbacker International,39.81361111,-82.92777778
LCK,Rickenbacker International,39.81388889,-82.92777778
LCM,La Cumbre Airport,-31.00638889,-64.53194444
LCM,La Cumbre Airport,-31.00638889,-64.53194444
LCM,La Cumbre Airport,-31.00583333,-64.53194444
LCM,La Cumbre Airport,-31.00583333,-64.53194444
LCM,La Cumbre Airport,-31.00555556,-64.53194444
LCQ,Lake City Gateway,30.18194444,-82.57694444
LCS,Las Canas Airport,10.41888889,-85.10416667
LCS,Las Canas Airport,10.42638889,-85.09777778
LCY,City,51.50472222,0.05472222
LCY,City,51.50527778,0.05527778
LCY,City,51.50527778,0.05527778
LCY,City,51.50527778,0.05527778
LCY,London City,51.50527778,0.05500000
LCY,London City,51.50527778,0.05500000
LCY,London City,51.50527778,0.05527778
LCY,London City,51.50527778,0.05527778
LCY,London City,51.50527778,0.05527778
LDB,Governador Jose Richa,-23.33361111,-51.13000000
LDB,Londrina Airport,-23.33194444,-51.13194444
LDE,Tarbes-Lourdes-Pyrenees,43.18555556,-0.00277778
LDH,Lord Howe Island Airport,-31.53833333,159.07722222
LDH,Lord Howe Island Airport,-31.53750000,159.07972222
LDI,Lindi Airport,-9.85083333,39.75916667
LDI,Lindi Airport,-9.85083333,39.75916667
LDI,Lindi Airport,-9.84583333,39.75944444
LDI,Lindi Kikwetu,-9.85194444,39.75861111
LDI,Lindi Kikwetu,-9.85194444,39.75861111
LDJ,Linden Airport,40.61750000,-74.24500000
LDJ,Linden Airport,40.61750000,-74.24472222
LDJ,Linden Airport,40.61750000,-74.24472222
LDJ,Linden Airport,40.61750000,-74.24472222
LDJ,Linden Airport,40.61750000,-74.24444444
LDJ,Linden Airport,40.61750000,-74.24444444
LDK,Lidkoping Airport,58.46555556,13.17444444
LDM,Ludington Airport,43.96222222,-86.40972222
LDM,Mason County,43.96222222,-86.40972222
LDM,Mason County,43.96250000,-86.40805556
LDU,Lahad Datu Airport,5.03222222,118.32388889
LDU,Lahad Datu Airport,5.03222222,118.32388889
LDU,Lahad Datu Airport,5.03222222,118.32416667
LDU,Lahad Datu Airport,5.03222222,118.32416667
LDU,Lahad Datu Airport,5.03527778,118.32611111
LDV,Landivisiau Airport,48.53027778,-4.15166667
LDV,Landivisiau Airport,48.53027778,-4.15083333
LDY,Eglinton,55.04277778,-7.16194444
LDY,Londonderry Airport,55.04277778,-7.16194444
LDY,Londonderry Airport,55.04277778,-7.16194444
LDY,Londonderry Eglinton,55.04277778,-7.16194444
LDY,Londonderry/Eglinton,55.04277778,-7.16194444
LDY,Londonderry/Eglinton,55.04333333,-7.15333333
LEA,Learmonth Airport,-22.23555556,114.08861111
LEA,Learmonth Airport,-22.23500000,114.08166667
LEA,Learmonth Airport,-22.23361111,114.09027778
LEB,Lebanon Municipal,43.62611111,-72.30416667
LEB,Lebanon Municipal,43.62805556,-72.30583333
LED,Pulkovo,59.80000000,30.30000000
LED,Pulkovo,59.80000000,30.30000000
LED,Pulkovo,59.80000000,30.30000000
LED,Pulkovo,59.80027778,30.26250000
LED,Pulkovo,59.80027778,30.26250000
LED,Sankt Peterburg,59.80027778,30.26250000
LEE,Leesburg International,28.82277778,-81.80833333
LEE,Leesburg Municipal,28.82277778,-81.80916667
LEG,Aleg Airport,17.06666667,-13.90000000
LEH,Le Havre Octeville,49.53416667,0.08833333
LEH,Le Havre Octeville,49.53416667,0.08833333
LEH,Octeville,49.53416667,0.08833333
LEH,Octeville,49.53416667,0.08833333
LEH,Octeville,49.53888889,0.08861111
LEI,Almeria Airport,36.84388889,-2.37000000
LEI,Almeria Airport,36.84444444,-2.37222222
LEJ,Leipzig Halle,51.42250000,12.23611111
LEJ,Leipzig Halle,51.42250000,12.23611111
LEJ,Leipzig Halle,51.42388889,12.23638889
LEJ,Leipzig Halle,51.42388889,12.23638889
LEJ,Leipzig Halle,51.42388889,12.23638889
LEK,Labe Airport,11.33333333,-12.29722222
LEK,Labe Airport,11.33722222,-12.29166667
LEK,Labe Airport,11.33722222,-12.29138889
LEN,Leon Airport,42.58861111,-5.65611111
LEN,Leon Airport,42.58888889,-5.65555556
LEN,Leon Airport,42.58888889,-5.65555556
LEN,Leon Airport,42.59138889,-5.65222222
LEN,Leon Airport,42.59138889,-5.65222222
LEO,Leconi Airport,-1.57194444,14.28444444
LEO,Leconi Airport,-1.57138889,14.28527778
LEO,Leconi Airport,-1.57138889,14.28527778
LEO,Leconi Airport,-1.57055556,14.28500000
LEO,Leconi Airport,-1.57055556,14.28500000
LET,Alfredo Vasquez Cobo,-4.19638889,-69.93944444
LET,Alfredo Vasquez Cobo,-4.19250000,-69.94250000
LET,Alfredo Vasquez Cobo,-4.19250000,-69.94250000
LET,Alfredo Vasquez Cobo,-4.19222222,-69.94222222
LET,Alfredo Vasquez Cobo,-4.19194444,-69.94138889
LET,Alfredo Vasquez Cobo,-4.19194444,-69.94138889
LEV,Bureta Airport,-17.71333333,178.75972222
LEV,Bureta Airport,-17.71166667,178.75888889
LEW,Auburn Lewiston Municipal,44.04750000,-70.28388889
LEW,Auburn Lewiston Municipal,44.04833333,-70.28361111
LEX,Blue Grass,38.03666667,-84.60861111
LEX,Blue Grass,38.03694444,-84.60527778
LEX,Blue Grass,38.03972222,-84.60222222
LFI,Langley AFB,37.08277778,-76.36083333
LFI,Langley AFB,37.08277778,-76.36055556
LFK,Angelina County,31.23388889,-94.75000000
LFK,Angelina County,31.23388889,-94.75000000
LFK,Angelina County,31.23416667,-94.75027778
LFK,Angelina County,31.23416667,-94.75000000
LFK,Angelina County,31.23416667,-94.75000000
LFO,Kelafo Airport,5.59027778,44.18888889
LFR,Francisco Javier Garcia Hevia,8.23916667,-72.27111111
LFR,Francisco Javier Garcia Hevia,8.23916667,-72.27111111
LFR,La Fria Airport,8.23916667,-72.27111111
LFR,La Fria Airport,8.23916667,-72.27111111
LFR,La Fria New,8.24055556,-72.27222222
